corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
semeval2010t8,train.json,102,0,semeval2010t8_train.json_102_0,"Arcane Subtlety reduced the threat caused by Polymorph by 40% at max rank , though the threat caused by the spell is minimal .","Arcane Subtlety reduced the threat caused by Polymorph by 40% at max rank , though the <ARG1>threat</ARG1> caused by the <ARG0>spell</ARG0> is minimal .",1,1,,1
semeval2010t8,train.json,103,0,semeval2010t8_train.json_103_0,A programmer uses a high level language to implement its algorithms .,A <ARG1>programmer</ARG1> uses a high level <ARG0>language</ARG0> to implement its algorithms .,0,0,,1
semeval2010t8,train.json,104,0,semeval2010t8_train.json_104_0,"The beautiful hydrothermal features in the park (geysers , hot springs , mud pots , etc . ) , the uplift and subsidence , and many of the earthquakes are caused by the movements of hydrothermal and/or magmatic fluids .","The beautiful hydrothermal features in the park (geysers , hot springs , mud pots , etc . ) , the uplift and subsidence , and many of the <ARG1>earthquakes</ARG1> are caused by the <ARG0>movements</ARG0> of hydrothermal and/or magmatic fluids .",1,1,,1
semeval2010t8,train.json,105,0,semeval2010t8_train.json_105_0,"Flowers are nice , but don ' t last very long and the fruit in a fruit basket often goes bad .","Flowers are nice , but don ' t last very long and the <ARG0>fruit</ARG0> in a fruit <ARG1>basket</ARG1> often goes bad .",0,0,,1
semeval2010t8,train.json,106,0,semeval2010t8_train.json_106_0,He decided to pad the heel of shoes with a shock absorbing insole or heel pad .,He decided to pad the <ARG0>heel</ARG0> of <ARG1>shoes</ARG1> with a shock absorbing insole or heel pad .,0,0,,1
semeval2010t8,train.json,107,0,semeval2010t8_train.json_107_0,"From the Scots (Lingle) and French (Ligneul , Lignoul) , comes a shoemaker ' s sewing thread , waxed and bristled (See Waxed End) .","From the Scots (Lingle) and French (Ligneul , Lignoul) , comes a <ARG1>shoemaker</ARG1> ' s sewing <ARG0>thread</ARG0> , waxed and bristled (See Waxed End) .",0,0,,1
semeval2010t8,train.json,108,0,semeval2010t8_train.json_108_0,One tablet per quart was dropped into a canteen and made the water safe to drink .,One <ARG0>tablet</ARG0> per quart was dropped into a <ARG1>canteen</ARG1> and made the water safe to drink .,0,0,,1
semeval2010t8,train.json,109,0,semeval2010t8_train.json_109_0,"The tiny image of the Renaissance master is hidden in a carafe of wine in his 1597 oil painting Bacchus , one of his most acclaimed works .","The tiny <ARG0>image</ARG0> of the Renaissance master is hidden in a <ARG1>carafe</ARG1> of wine in his 1597 oil painting Bacchus , one of his most acclaimed works .",0,0,,1
semeval2010t8,train.json,110,0,semeval2010t8_train.json_110_0,"Then I swept up the dust , which looked like sawdust , and put it in a plastic container , which was in a cabinet under the granite counter top .","Then I swept up the dust , which looked like sawdust , and put it in a <ARG0>plastic container</ARG0> , which was in a <ARG1>cabinet</ARG1> under the granite counter top .",0,0,,1
semeval2010t8,train.json,111,0,semeval2010t8_train.json_111_0,In the former method the acetone was distilled from an allraline solution after the excess oxidant had been destroyed with sodium .,In the former method the <ARG0>acetone</ARG0> was distilled from an allraline <ARG1>solution</ARG1> after the excess oxidant had been destroyed with sodium .,0,0,,1
semeval2010t8,train.json,112,0,semeval2010t8_train.json_112_0,"In this comprehensive guide , over 850 roses are described , illustrated , and arranged by group .","In this comprehensive <ARG0>guide</ARG0> , over 850 <ARG1>roses</ARG1> are described , illustrated , and arranged by group .",0,0,,1
semeval2010t8,train.json,113,0,semeval2010t8_train.json_113_0,Chestnut flour was more common than wheat flour in the Italian Alps a century ago .,<ARG1>Chestnut</ARG1> <ARG0>flour</ARG0> was more common than wheat flour in the Italian Alps a century ago .,0,0,,1
semeval2010t8,train.json,114,0,semeval2010t8_train.json_114_0,For us the term artists ' book simply means a book made by an artist; a book made as a work of art rather than as a literary artifact .,For us the term <ARG1>artists</ARG1> ' <ARG0>book</ARG0> simply means a book made by an artist; a book made as a work of art rather than as a literary artifact .,0,0,,1
semeval2010t8,train.json,115,0,semeval2010t8_train.json_115_0,My parents bought her a silver necklace almost identical to the one pictured .,My parents bought her a <ARG1>silver</ARG1> <ARG0>necklace</ARG0> almost identical to the one pictured .,0,0,,1
semeval2010t8,train.json,116,0,semeval2010t8_train.json_116_0,Forward motion of the vehicle through the air caused a suction on the road draft tube .,Forward <ARG0>motion</ARG0> of the vehicle through the air caused a <ARG1>suction</ARG1> on the road draft tube .,1,1,,1
semeval2010t8,train.json,117,0,semeval2010t8_train.json_117_0,"Paul Friedrich guides us through a babel of words , and worlds of the imagination ranging from his translations from five languages(notably the Russian of his literary studies) to the poetry of the Indian Mexico of his anthropological field work to America writ large -- super highways , a Vermont farm , father and child .","Paul Friedrich guides us through a <ARG1>babel</ARG1> of <ARG0>words</ARG0> , and worlds of the imagination ranging from his translations from five languages(notably the Russian of his literary studies) to the poetry of the Indian Mexico of his anthropological field work to America writ large -- super highways , a Vermont farm , father and child .",0,0,,1
semeval2010t8,train.json,118,0,semeval2010t8_train.json_118_0,The picture below shows a view chapel and west range of the inner courtyard of the castle .,The picture below shows a view chapel and west range of the inner <ARG0>courtyard</ARG0> of the <ARG1>castle</ARG1> .,0,0,,1
semeval2010t8,train.json,119,0,semeval2010t8_train.json_119_0,I was attacked by a flock of pigeons today .,I was attacked by a <ARG1>flock</ARG1> of <ARG0>pigeons</ARG0> today .,0,0,,1
semeval2010t8,train.json,120,0,semeval2010t8_train.json_120_0,That decision was also the subject of an unsuccessful legal challenge .,That <ARG1>decision</ARG1> was also the subject of an unsuccessful <ARG0>legal challenge</ARG0> .,0,0,,1
semeval2010t8,train.json,121,0,semeval2010t8_train.json_121_0,The exit temperature of an effluent stream from the low temperature steam reforming reactor is not higher than 600 C .,The exit temperature of an effluent <ARG0>stream</ARG0> from the low temperature steam reforming <ARG1>reactor</ARG1> is not higher than 600 C .,0,0,,1
semeval2010t8,train.json,122,0,semeval2010t8_train.json_122_0,Individual investors moved into the property .,Individual <ARG0>investors</ARG0> moved into the <ARG1>property</ARG1> .,0,0,,1
semeval2010t8,train.json,123,0,semeval2010t8_train.json_123_0,One of the trickiest questions to answer in an interview relates to salary .,One of the trickiest <ARG0>questions</ARG0> to answer in an interview relates to <ARG1>salary</ARG1> .,0,0,,1
semeval2010t8,train.json,124,0,semeval2010t8_train.json_124_0,This tradition has been narrated in prophet ' s early biographies .,This <ARG1>tradition</ARG1> has been narrated in prophet ' s early <ARG0>biographies</ARG0> .,0,0,,1
semeval2010t8,train.json,125,0,semeval2010t8_train.json_125_0,A thief who tried to steal the truck broke the igenition with screwdriver .,A <ARG1>thief</ARG1> who tried to steal the truck broke the igenition with <ARG0>screwdriver</ARG0> .,0,0,,1
semeval2010t8,train.json,126,0,semeval2010t8_train.json_126_0,"After the Marian reforms the Legion was notionally a unit of heavy infantrymen armed with just sword and pilum , but even so it was normally fielded with attached auxiliary skirmishers and missile troops , and incorporated a small cavalry unit .","After the Marian reforms the Legion was notionally a <ARG1>unit</ARG1> of heavy <ARG0>infantrymen</ARG0> armed with just sword and pilum , but even so it was normally fielded with attached auxiliary skirmishers and missile troops , and incorporated a small cavalry unit .",0,0,,1
semeval2010t8,train.json,127,0,semeval2010t8_train.json_127_0,The prosecutors carried guns into the court room .,The prosecutors carried <ARG0>guns</ARG0> into the <ARG1>court room</ARG1> .,0,0,,1
semeval2010t8,train.json,128,0,semeval2010t8_train.json_128_0,"The malfunctions on Monday caused delays for patrons waiting to check out or renew books at the branches , and impeded access to personal accounts that allow users to renew or hold books online .","The <ARG0>malfunctions</ARG0> on Monday caused <ARG1>delays</ARG1> for patrons waiting to check out or renew books at the branches , and impeded access to personal accounts that allow users to renew or hold books online .",1,1,,1
semeval2010t8,train.json,129,0,semeval2010t8_train.json_129_0,Chemical weapons have been dropped into the lake .,<ARG0>Chemical weapons</ARG0> have been dropped into the <ARG1>lake</ARG1> .,0,0,,1
semeval2010t8,train.json,130,0,semeval2010t8_train.json_130_0,Many other dwarves also hailed from this infamous clan .,Many other <ARG0>dwarves</ARG0> also hailed from this infamous <ARG1>clan</ARG1> .,0,0,,1
semeval2010t8,train.json,131,0,semeval2010t8_train.json_131_0,The nose of a bloodhound is so good that evidence found by a bloodhound will hold up in matters involving the United States Supreme Court .,The <ARG0>nose</ARG0> of a <ARG1>bloodhound</ARG1> is so good that evidence found by a bloodhound will hold up in matters involving the United States Supreme Court .,0,0,,1
semeval2010t8,train.json,132,0,semeval2010t8_train.json_132_0,Global digital music sales grow as the music industry develops new business models .,Global digital music sales grow as the music <ARG1>industry</ARG1> develops new business <ARG0>models</ARG0> .,0,0,,1
semeval2010t8,train.json,133,0,semeval2010t8_train.json_133_0,"The devices were manufactured at the factory in Beaverton well into the 1980s , when production was shifted elsewhere and portions of the factory sold .","The <ARG0>devices</ARG0> were manufactured at the <ARG1>factory</ARG1> in Beaverton well into the 1980s , when production was shifted elsewhere and portions of the factory sold .",0,0,,1
semeval2010t8,train.json,134,0,semeval2010t8_train.json_134_0,"An expensive uniform and a strict ballot rendered it somewhat too exclusive in its character , but in the end it answered its purpose by becoming practically a muster of the National leaders of the present and the future .","An expensive uniform and a strict ballot rendered it somewhat too exclusive in its character , but in the end it answered its purpose by becoming practically a <ARG1>muster</ARG1> of the National <ARG0>leaders</ARG0> of the present and the future .",0,0,,1
semeval2010t8,train.json,135,0,semeval2010t8_train.json_135_0,The train ride from station to station is approximate 30 minutes .,The <ARG1>train ride</ARG1> from <ARG0>station</ARG0> to station is approximate 30 minutes .,0,0,,1
semeval2010t8,train.json,136,0,semeval2010t8_train.json_136_0,The archaeological site yields relics from long-forgotten culture .,The archaeological site yields <ARG0>relics</ARG0> from long-forgotten <ARG1>culture</ARG1> .,0,0,,1
semeval2010t8,train.json,137,0,semeval2010t8_train.json_137_0,A maze of interlocking jurisdictions and levels of government confronts average citizens in trying to solve even the simplest of problems .,A <ARG1>maze</ARG1> of interlocking <ARG0>jurisdictions</ARG0> and levels of government confronts average citizens in trying to solve even the simplest of problems .,0,0,,1
semeval2010t8,train.json,138,0,semeval2010t8_train.json_138_0,"Water damage from roof leaks , plumbing leaks or flooding lead to the growth of molds .","Water <ARG0>damage</ARG0> from roof leaks , plumbing leaks or flooding lead to the <ARG1>growth</ARG1> of molds .",1,1,,1
semeval2010t8,train.json,139,0,semeval2010t8_train.json_139_0,"Warm weather is here , and with it comes the scourge of mosquitoes .","Warm weather is here , and with it comes the <ARG1>scourge</ARG1> of <ARG0>mosquitoes</ARG0> .",0,0,,1
semeval2010t8,train.json,140,0,semeval2010t8_train.json_140_0,"The formation of struvite stones is associated with the presence of urea-splitting bacteria , most commonly Proteus mirabilis (but also Klebsiella , Serratia , Providencia species) .","The <ARG1>formation</ARG1> of struvite <ARG0>stones</ARG0> is associated with the presence of urea-splitting bacteria , most commonly Proteus mirabilis (but also Klebsiella , Serratia , Providencia species) .",0,0,,1
